sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,weight,product_online,tax_class_name,visibility,price,special_price,url_key,brand,strain,sava_product_type,helps_with,daytime_nightime,cannabinoids,region,psychoactivity,cbd_thc_ratios,terpenes,dose,size,color,scent,flavor,qty,use_config_min_qty,is_qty_decimal,is_in_stock,stock_status,manage_stock,source_tracking_mode,configurable_variations,configurable_variation_labels,associated_skus,intro_text,short_description,description,ingredients,dosing,base_image,small_image,thumbnail_image,additional_images,internal_name,errors
S168PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Low",base,"Strawberry 20:1 Gummies",,1,,"Catalog, Search",22,,wyld-strawberry-gummies,Wyld,,Edibles,Anxiety|Mood|Energy|Stress|Focus|Energizing,Anytime,THC|CBD,,Low,20:1,,,,,,,80,1,,1,1,1,None,,,,"20:1 CBD:THC gummies that will relax your body while keeping your mind focused.","<p>Strawberry Gummies are made with real fruit and enhanced with cannabis-derived CBD oil. A go-to gummy if you are looking to decompress or take the edge off of the day.</p>","<p>Strawberry Gummies are made with real fruit and enhanced with cannabis-derived CBD oil. Relaxing your body while keeping your mind sharp and alert, it is the go-to gummy if you are looking to decompress or take the edge off of the day.
Net Wt. = 1.4 oz (40 grams)</p>","<p>Tapioca Syrup, Sugar, Water (H20), Strawberry Juice Concentrate, Gelatin, Natural Flavoring, Coconut Oil, Citric Acid, Cannabis Extract, Sunflower Lecithin.
Contains: Coconut</p>","<p>Approximately 20 mg CBD - 1 mg THC per gummy | 200 mg CBD - 10 mg THC per container | 10 gummies per container
Suggested serving size: 1/2 a gummy (10 mg CBD - 0.5 mg THC)</p>",https://images.ctfassets.net/4a6u5f7bz40f/2II31c8FYlTC8WU6ADiNCJ/67ddc2b4db8d4331f0400d55d689f67f/Wyld_Strawberry_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2II31c8FYlTC8WU6ADiNCJ/67ddc2b4db8d4331f0400d55d689f67f/Wyld_Strawberry_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2II31c8FYlTC8WU6ADiNCJ/67ddc2b4db8d4331f0400d55d689f67f/Wyld_Strawberry_Gummies_CA.jpg,,"Wyld - Strawberry 20:1 Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
SC53PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBG,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Medium",base,"Pear 1:1 THC:CBG Gummies",,1,,"Catalog, Search",22,,wyld-pear-gummies,Wyld,,Edibles,Anxiety|Mood|Energy|Stress|Focus|Energizing,Anytime,THC|CBG,,Medium,,,Medium,,,,,93,1,,1,1,1,None,,,,"1:1 CBG:THC gummies for a restorative and balanced effect.","<p>The restorative effects of CBG in combination with THC, alongside the terpenes found in Hybrid strains may provide greater rejuvenation than THC alone. This combination may be particularly useful when looking for balance.</p>","<p>The restorative effects of CBG in combination with THC, alongside the terpenes found in Hybrid strains may provide greater rejuvenation than THC alone. This combination may be particularly useful when looking for balance.
The “Mother of all Cannabinoids,” CBG is found in the early stages of the cannabis maturation cycle, and is known for its restorative and rejuvenating effects. CBG’s restorative effects are perfect for maintaining balance between body and mind.</p>
<p>It’s a little like a bubble bath for your brain. Enjoy!</p>
<p>Net Wt. = 1.4 oz (40 grams)</p>","<p>Sugar, Tapioca Syrup, Water, Pear Juice Concentrate, Gelatin, Coconut Oil, Natural Flavoring, Citric Acid, Malic Acid, Pectin (Pectin, Sodium Citrate), Cannabis Extract, Sunflower Lecithin
Contains: Coconut</p>","<p>Approximately 10 mg CBG - 10 mg THC per gummy | 100 mg CBG - 100 mg THC per container | 10 gummies per container
Suggested serving size: 1/2 a gummy (5 mg CBG - 5 mg THC)</p>",https://images.ctfassets.net/4a6u5f7bz40f/5UhylQ143BdFQLxW5GDNDO/1cec1389503d657731722bd28f235a10/Wyld_Pear_CA-Gummies-reflct_WHITE.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5UhylQ143BdFQLxW5GDNDO/1cec1389503d657731722bd28f235a10/Wyld_Pear_CA-Gummies-reflct_WHITE.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5UhylQ143BdFQLxW5GDNDO/1cec1389503d657731722bd28f235a10/Wyld_Pear_CA-Gummies-reflct_WHITE.jpg,,"Wyld - Pear 1:1 THC:CBG Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S624PRO2,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Medium",base,"Peach 2:1 Gummies",,1,,"Catalog, Search",20,,wyld-peach-gummies,Wyld,,Edibles,Anxiety|Mood|Energy|Stress|Focus|Energizing,Anytime,THC|CBD,,Medium,2:1,,,,,,,42,1,,1,1,1,None,,,,"2:1 CBD:THC gummies that create a sense of ease and overall well being.","<p>New to edibles? Peach gummies are made with more CBD than THC, making them a great option for easing into edibles. Ideal for when you need to take a break!</p>","<p>Peach 2:1 (CBD:THC) Hybrid gummies are our juiciest gummies yet!
New to edibles? Our Peach gummies are made with more CBD than THC, making them a great option for easing into edibles. They are made with real fruit and enhanced with a balanced terpene profile that may assist in creating a sense of ease and overall well being.</p>
<p>Ideal for when you need to take a break!</p>
<p>Net Wt. = 1.4 oz (40 grams)</p>","<p>Tapioca Syrup, Sugar, Water (H20), Peach Juice Concentrate, Gelatin, Natural Flavoring, Coconut Oil, Citric Acid, Cannabis Extract, Sunflower Lecithin.
Contains: Coconut</p>","<p>Approximately 10 mg CBD - 5 mg THC per gummy | 100 mg CBD - 50 mg THC per container | 10 gummies per container
Suggested serving size: 1/2 a gummy (5 mg CBD - 2.5 mg THC)</p>",https://images.ctfassets.net/4a6u5f7bz40f/6nMrAiTH0PAyzWJ3Ug4xja/0729c1f25088ea70f7774561deef7c72/Wyld_Peach_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6nMrAiTH0PAyzWJ3Ug4xja/0729c1f25088ea70f7774561deef7c72/Wyld_Peach_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6nMrAiTH0PAyzWJ3Ug4xja/0729c1f25088ea70f7774561deef7c72/Wyld_Peach_Gummies_CA.jpg,,"Wyld - Peach 2:1 Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
SBFBPRO2,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Focus,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Medium",base,"Marionberry Indica Gummies",,1,,"Catalog, Search",18,,wyld-marionberry-gummies,Wyld,,Edibles,Anxiety|Mood|Stress|Focus,Nighttime,THC,,Medium,,,,,,,,71,1,,1,1,1,None,,,,"Indica gummies great for unwinding.","<p>These Marionberry gummies are made with real fruit and are Indica enhanced. A great addition to the end of any long day.</p>","<p>Our Marionberry gummies are made with real fruit and are Indica enhanced which makes them a great addition to the end of any long day.
Whether eaten around a campfire or in the comfort of your own home, these gummies are great for unwinding.</p>
<p>Net Wt. = 1.4 oz (40 grams)</p>","<p>Tapioca Syrup, Sugar, Water (H20), Marionberry Juice Concentrate, Gelatin, Natural Flavoring, Coconut Oil, Citric Acid, Cannabis Extract, Sunflower Lecithin.
Contains: Coconut</p>","<p>Approximately 10 mg THC per gummy | 100 mg THC per container | 10 gummies per container
Suggested serving size: 1/2 a gummy (5 mg THC)</p>",https://images.ctfassets.net/4a6u5f7bz40f/4XmbMwnXKpX4P5nmteteE9/3e645778664456fb5c70174d618fb314/Wyld_Marionberry_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/4XmbMwnXKpX4P5nmteteE9/3e645778664456fb5c70174d618fb314/Wyld_Marionberry_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/4XmbMwnXKpX4P5nmteteE9/3e645778664456fb5c70174d618fb314/Wyld_Marionberry_Gummies_CA.jpg,,"Wyld - Marionberry Indica Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S04EPRO2,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Daytime,Shop/Explore/High/Medium",base,"Raspberry Sativa Gummies",,1,,"Catalog, Search",18,,wyld-raspberry-gummies,Wyld,,Edibles,Mood|Energy|Stress|Creativity|Focus|Energizing|Socializing,Daytime,THC,,Medium,,,,,,,,64,1,,1,1,1,None,,,,"Sativa gummies that will assist in creating euphoric and energizing experiences.","<p>Raspberry Sativa gummies are made with real fruit and are enhanced with fruit terpenes. Ideal for keeping you focused on the task at hand, refining your creative endeavors, or getting you out on your next expedition!</p>","<p>Raspberry Sativa gummies are made with real fruit and are enhanced with fruit terpenes that will assist in creating euphoric and energizing experiences. Ideal for keeping you focused on the task at hand, refining your creative endeavors, or even better, getting you out on your next expedition!
Net Wt. = 1.4 oz (40 grams)</p>","<p>Tapioca Syrup, Sugar, Water (H20), Raspberry Juice Concentrate, Gelatin, Natural Flavoring, Coconut Oil, Citric Acid, Cannabis Extract, Sunflower Lecithin.
Contains: Coconut</p>","<p>Approximately 10 mg THC per gummy | 100 mg THC per container | 10 gummies per container
Suggested serving size: 1/2 a gummy (5 mg THC)</p>",https://images.ctfassets.net/4a6u5f7bz40f/2rPlMLoIJFcWR5yuZcMK82/37e806e33d46139a0073b753cd4da728/Wyld_Raspberry_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2rPlMLoIJFcWR5yuZcMK82/37e806e33d46139a0073b753cd4da728/Wyld_Raspberry_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2rPlMLoIJFcWR5yuZcMK82/37e806e33d46139a0073b753cd4da728/Wyld_Raspberry_Gummies_CA.jpg,,"Wyld - Raspberry Sativa Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S571PRO2,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Medium",base,"Elderberry 2:1 THC:CBN Gummies",,1,,"Catalog, Search",22,,wyld-elderberry-gummies,Wyld,,Edibles,Anxiety|Mood|Sleep|Stress,Nighttime,THC|CBN,,Medium,,,,,,,,36,1,,1,1,1,None,,,,"2:1 THC:CBN gummies that will help you get better sleep.","<p>Elderberry gummies are perfect for winding down at the end of the day. The sedating effects of CBN in combination with THC, alongside terpenes found in Indica strains may provide greater sedation than THC alone.</p>","<p>The sedating effects of CBN in combination with THC, alongside terpenes found in Indica strains may provide greater sedation than THC alone. This combination may be particularly useful when preparing for sleep.<br>
It’s a little like watching sheep count you.</p>
<p>Net Wt. = 1.4 oz (40 grams)</p>","<p>Tapioca Syrup, Sugar, Water (H20), Elderberry Juice Concentrate, Gelatin, Natural Flavoring, Coconut Oil, Citric Acid, Malic Acid, Pectin (Pectin Sodium Citrate), Cannabis Extract Oil, Hemp Extract Oil, Sunflower Lecithin.
Contains: Coconut</p>","<p>Approximately 10 mg THC - 5 mg CBN per gummy | 100 mg THC - 50 mg CBN per container | 10 gummies per container
Suggested serving size: 1/2 a gummy (5 mg THC - 2.5 mg CBN)</p>",https://images.ctfassets.net/4a6u5f7bz40f/6OuQ23F1De9V7F34Jnx6cm/0171bf0eeb0c88702a6377ab5714bc31/Wyld_CBN_Elderberry_Gummies_CA-reflct.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6OuQ23F1De9V7F34Jnx6cm/0171bf0eeb0c88702a6377ab5714bc31/Wyld_CBN_Elderberry_Gummies_CA-reflct.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6OuQ23F1De9V7F34Jnx6cm/0171bf0eeb0c88702a6377ab5714bc31/Wyld_CBN_Elderberry_Gummies_CA-reflct.jpg,,"Wyld - Elderberry 2:1 THC:CBN Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S993PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Medium",base,"Pomegranate 1:1 Gummies",,1,,"Catalog, Search",22,,wyld-pomegranate-gummies,Wyld,,Edibles,Anxiety|Mood|Energy|Stress|Focus|Energizing,Anytime,THC|CBD,,Medium,1:1,,,,,,,55,1,,1,1,1,None,,,,"1:1 CBD:THC gummies that are excellent for new users.","<p>Pomegranate gummies provide a balanced a enjoyable high for both mind and both. Have some before getting into your yoga routine, or climbing to the highest peak.</p>","<p>We’ve taken the best of both worlds with our Pomegranate gummies. They are a great compliment to any adventure by providing a balanced and enjoyable high for both mind and body.
If you are new or sensitive to edibles, the Pomegranate gummies are an excellent place to start. Have some before getting into your yoga routine, or climbing to the highest peak.</p>
<p>Wherever your expeditions may take you, our Pomegranate gummies make for a perfect companion.</p>
<p>Net Wt. = 1.4 oz (40 grams)</p>","<p>Tapioca Syrup, Sugar, Water (H20), Pomegranate Juice Concentrate, Gelatin, Natural Flavoring, Coconut Oil, Citric Acid, Cannabis Extract, Sunflower Lecithin.
Contains: Coconut</p>","<p>Approximately 10 mg CBD - 10 mg THC per gummy | 100 mg CBD - 100 mg THC per container | 10 gummies per container
Suggested serving size: 1/2 a gummy (5 mg CBD - 5 mg THC)</p>",https://images.ctfassets.net/4a6u5f7bz40f/2pTe43e8dqmWenGrMsYrUS/c6c4e40499a3a99452f783ee651de86f/Wyld_Pom_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2pTe43e8dqmWenGrMsYrUS/c6c4e40499a3a99452f783ee651de86f/Wyld_Pom_Gummies_CA.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2pTe43e8dqmWenGrMsYrUS/c6c4e40499a3a99452f783ee651de86f/Wyld_Pom_Gummies_CA.jpg,,"Wyld - Pomegranate 1:1 Gummies","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
S4BDPRO1,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Strain/CBD,Shop/Explore/Helps With/Cold & Flu Relief,Shop/Explore/Helps With/Headache,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Skin Care,Shop/Explore/Helps With/Athletic Recovery,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Non-Psychoactive",base,"Muscle Freeze",,1,,"Catalog, Search",49,,marys-medicinals-muscle-freeze,"Mary's Medicinals",CBD,Topical,"Cold & Flu Relief|Headache|Muscle pain|Pain|Skin Care|Athletic Recovery",Anytime,CBD,,Non-Psychoactive,,,,,,,,12,1,,1,1,1,None,,,,"Non-intoxicating topical that provides instant-cooling relief.","<p>Instant cooling action combined with a potent dose of CBD. Great for treating muscle soreness and tension, sunburn, and bug bites.</p>","<p>Instant cooling action combined with a potent dose of CBD. A true topical, the Muscle Freeze is an aloe gel-like consistency, lightly mentholated and eucalyptus scented.
The Muscle Freeze should be applied spot-specifically for a localized effect. Reported successes include relief from muscle soreness and tension, spasms, sunburn, itchiness from insect bites, and a “vapor rub” type of effect on the chest for colds and coughs.</p>
<p>Mary’s Muscle Freeze does not contain transdermal carriers, which means cannabinoids cannot possibly permeate beyond the skin.
If consumers are concerned with avoiding THC drug screen fails or intoxicating effects, the Muscle Freeze is a safe option.</p>
<p>The 1.5 oz Muscle Freeze contains 150 mg of CBD in a convenient travel-size squeeze bottle.</p>
<p>The 3 oz contains 300 mg CBD and features a roll-on applicator for easy, touch-free use.</p>","<p>Advanced Therapy Massage Gel (Canola oil, Octyl Palmitate, Tribehenin (vegetable derived), Candelilla Wax, Copernicia Cerifera Wax, White Beeswax, Apricot oil, Sesame oil, Grapeseed oil, Laureth-3, Dimethicone, Vitamin E, Hypoallergenic Fragrance),  Unscented Massage Oil Base (Mineral Oil, Sunflower Oil, Safflower Oil, Caprylic Capric Triglyceride, Sesame Seed Oil, Jojoba Seed Oil, Olive Oil, Vitamin E, Vitamin A), mango butter, beeswax, menthol, isopropyl myristate, camphor, plantamulse, oleic acid, optiphen, marjoram, xanthan gum, cannabis extract.</p>","<p>Small (1.5 oz) Approximately 150 mg CBD per container
Large (3 oz): Approximately 300 mg CBD per container</p>
<p>Begin by applying a thin layer to affected area and repeat as needed.</p>",https://images.ctfassets.net/4a6u5f7bz40f/75TudybSHLBV5Bt2UC33bb/319a17fbde7791ef48b75db0d9ee3780/MM_MuscleFreeze_Large.jpg,https://images.ctfassets.net/4a6u5f7bz40f/75TudybSHLBV5Bt2UC33bb/319a17fbde7791ef48b75db0d9ee3780/MM_MuscleFreeze_Large.jpg,https://images.ctfassets.net/4a6u5f7bz40f/75TudybSHLBV5Bt2UC33bb/319a17fbde7791ef48b75db0d9ee3780/MM_MuscleFreeze_Large.jpg,,"Mary's Medicinals - Muscle Freeze","Category ""Shop/Products/Rub/Topicals"" has not been created. URL key for specified store already exists."
S2EBPRO1,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Arthritis,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Headache,Shop/Explore/Helps With/Inflammation,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Nerve pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/PMS,Shop/Explore/Helps With/Skin Care,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Athletic Recovery,Shop/Explore/Feeling/Nighttime",base,"Recovery Bath Salts",,1,,"Catalog, Search",22,,ojo-de-la-sol-recovery-bath-salts,"Ojo De La Sol",,Topical,"Arthritis|Mood|Headache|Inflammation|Sleep|Muscle pain|Nerve pain|Pain|PMS|Skin Care|Stress|Athletic Recovery",Nighttime,THC|CBD,Mendocino,,,,,,,,,8,1,,1,1,1,None,,,,"Bath salts that are anti-inflammatory, anti-bacterial, and anti-fungal.","<p>Recovery Bath Salts combine the phytochemical properties of cannabis and turmeric in an epsom salt bath. An extra strength experience of THC to reduce inflammation, tension and pain to kick-start your recovery and relaxation.</p>","<p>Ojo De La Sol Recovery Bath Salts combine the phytochemical properties of cannabis and turmeric in epsom salts to enhance anti-inflammatory, anti-bacterial, anti-fungal, and analgesic properties for unprecedented physical recovery and relaxation.</p>","<p>Epsom Salts, Organic Coconut Oil, Single-Origin Turmeric, High-Grade Lavender and Eucalyptus Essential Oils.</p>","<p>1.5 mg CBD - 70 mg of THC in one soak.<br>
Fill a warm bath with one bag of 6oz Recovery Bath Salts and immerse your body for an extra strength experience of THC to reduce inflammation, tension and pain to kick-start your recovery and relaxation.</p>",https://images.ctfassets.net/4a6u5f7bz40f/RwFU8J0gcj6hghl5jsVXD/43fde78aae909a1bae976ff1c431e473/ojo-bath-salt.jpg,https://images.ctfassets.net/4a6u5f7bz40f/RwFU8J0gcj6hghl5jsVXD/43fde78aae909a1bae976ff1c431e473/ojo-bath-salt.jpg,https://images.ctfassets.net/4a6u5f7bz40f/RwFU8J0gcj6hghl5jsVXD/43fde78aae909a1bae976ff1c431e473/ojo-bath-salt.jpg,,"Ojo De La Sol - Recovery Bath Salts","Category ""Shop/Products/Rub/Topicals"" has not been created. URL key for specified store already exists."
SE80PRO2,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Helps With/Arthritis,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Headache,Shop/Explore/Helps With/Inflammation,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Nerve pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/PMS,Shop/Explore/Helps With/Skin Care,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Athletic Recovery,Shop/Explore/Feeling/Nighttime",base,"Relief Salve",,1,,"Catalog, Search",66,,ojo-de-la-sol-relief-salve,"Ojo De La Sol",,Topical,"Arthritis|Mood|Headache|Inflammation|Sleep|Muscle pain|Nerve pain|Pain|PMS|Skin Care|Stress|Athletic Recovery",Nighttime,THC|CBD,Mendocino,,,,,,,,,8,1,,1,1,1,None,,,,"A topical that's great for use before and after physical movement/therapy.","<p>Ojo De La Sol Pain Relief Salve is full spectrum topical cannabis medicine to treat chronic pain, cramps, bruising, and skin ailments. This salve will help increase physical comfort to sustain a lifestyle of movement and embodied learning.</p>","<p>Ojo De La Sol Pain Relief Salve is full spectrum topical cannabis medicine to treat chronic pain, cramps, bruising, and skin ailments. This salve will help ease muscle tension, relieve joint pain, and increase physical comfort to sustain a lifestyle of movement and embodied learning.</p>","<p>Organic Coconut Oil, Single-Origin Turmeric, Organic Beeswax, Lemon and Eucalyptus Essential Oils</p>","<p>300 mg THC per 2oz jar.
Use daily as needed. Great for use before and after physical movement/therapy.</p>",https://images.ctfassets.net/4a6u5f7bz40f/7Iw4dbsVqhUm0NePWEKm47/6d4e8a0c202c3623eaa856451cd7fdcc/ojo-relief-salve.jpg,https://images.ctfassets.net/4a6u5f7bz40f/7Iw4dbsVqhUm0NePWEKm47/6d4e8a0c202c3623eaa856451cd7fdcc/ojo-relief-salve.jpg,https://images.ctfassets.net/4a6u5f7bz40f/7Iw4dbsVqhUm0NePWEKm47/6d4e8a0c202c3623eaa856451cd7fdcc/ojo-relief-salve.jpg,,"Ojo De La Sol - Relief Salve","Category ""Shop/Products/Rub/Topicals"" has not been created. URL key for specified store already exists."
S5DBPRO2,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Helps With/Anxiety,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Low",base,"Lemon Dream Sleep Tonic",,1,,"Catalog, Search",8,,mad-lilly-tonic,"Mad Lilly",,Edibles,Anxiety|Mood|Sleep|Stress,Nighttime,THC|CBN,,Low,,,,,,,,26,1,,1,1,1,None,,,,"Find rest and relaxation with this pure-lemon-juice-blended beverage.","<p>Lemon Dream Sleep Tonic features CBN and aromatic hints of lemon balm and lavender. Promotes a restful night’s sleep that blooms into brighter mornings.</p>","<p>Lightly sweetened, pure-lemon-juice-blended beverage with low-dosed cannabinoids (CBN, THC) and aromatic hints of lemon balm and lavender to promote a restful night’s sleep that blooms into brighter mornings.</p>","<p>Water, sugar, lemon juice concentrate, cannabis concentrate, lavender extract, lemon balm extract, sodium benzoate, potassium sorbate, lemon extract. Allergens: Coconut</p>","<p>Approximately 5 mg CBN - 3 mg THC per serving. One serving per (2oz) bottle.
Drink 30 minutes before bed to enjoy the relaxing effects which promote a restful night’s sleep.</p>",https://images.ctfassets.net/4a6u5f7bz40f/773LU8BxFIfjWSJJevjgCp/9ed96b3c90e12b8f837e37c7d595e54a/Mad_Lilly_Lemon_Dream_Sleep_Tonic.jpg,https://images.ctfassets.net/4a6u5f7bz40f/773LU8BxFIfjWSJJevjgCp/9ed96b3c90e12b8f837e37c7d595e54a/Mad_Lilly_Lemon_Dream_Sleep_Tonic.jpg,https://images.ctfassets.net/4a6u5f7bz40f/773LU8BxFIfjWSJJevjgCp/9ed96b3c90e12b8f837e37c7d595e54a/Mad_Lilly_Lemon_Dream_Sleep_Tonic.jpg,,"Mad Lilly - Lemon Dream Sleep Tonic","Category ""Shop/Products/Ingest/Edibles"" has not been created. URL key for specified store already exists."
