sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,weight,product_online,tax_class_name,visibility,price,special_price,url_key,brand,strain,sava_product_type,helps_with,daytime_nightime,cannabinoids,region,psychoactivity,cbd_thc_ratios,terpenes,dose,size,color,scent,flavor,qty,use_config_min_qty,is_qty_decimal,is_in_stock,stock_status,manage_stock,source_tracking_mode,configurable_variations,configurable_variation_labels,associated_skus,intro_text,short_description,description,ingredients,dosing,base_image,small_image,thumbnail_image,additional_images,internal_name,errors
SEBAPRO1,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Sativa,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Headache,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Nerve pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Focus,Shop/Explore/Helps With/Energizing,Shop/Explore/Feeling/Daytime,Shop/Explore/High/Low",base,"Sativa Transdermal Gel Pen",,1,,"Catalog, Search",44,,marys-medicinals-sativa-transdermal-gel-pen,"Mary's Medicinals",Sativa,Topical,"Mood|Energy|Headache|Muscle pain|Nerve pain|Pain|Stress|Creativity|Focus|Energizing",Daytime,THC,,Low,,,,,,,,1,1,,1,1,1,None,,,,"Sativa Gel Pen with uplifting cerebral effects. Great for creativity, energy, and focus.","<p>Recommended for users looking for potential relief from issues such as panic attacks, migraine onset, or muscle tremors. inconspicuous, extremely fast-acting, and great for on-the-go use.</p>","<p>Sativa Gel Pen with uplifting cerebral effects. Great for creativity, energy, and focus.
Mary's Gel Pens are a U.S. patented cannabinoid product, providing the fastest onset of any cannabis product beyond inhale-ables. A simple dose per pump application of the cream-like consistency acts within 5-10 minutes and provides a 4-6 hour systemic effect. Subtle floral, citrus or menthol scent.
The Gel Pens are one of the most unique cannabis products on the market, and thus require more than typical consumer guidance on the retail end. Mary’s Gel Pens, being offered in THC, CBD and CBN profiles offer a product for almost every consumer. The Gels are inconspicuous, extremely fast-acting, and great for on-the-go use.</p>
<p>Gel Pens could be recommended to users looking for potential relief from quickly escalating issues such as panic attacks, migraine onset, epilepsy, or tremors. Mary’s Gel Pens should be applied to areas of clean, thin, venous skin like the inner wrist or top of the foot for a full body effect. Some users have also reported positive effects for headaches and migraines when applying Mary’s Transdermal Gel Pens to the forehead/temple or back of the ear areas.</p>","<p>VersaPro, Cannabis Extract, Menthol, Natural Fragrance, Isopropyl Myristate, Natural Terpenes.</p>","<p>Each Gel Pen contains approximately 200 mg of THC with each dose pump containing approximately 4 mg. Begin with one pump, wait 5-15 minutes for uptake and titrate as needed. 4-6 hour duration of effect.
Uncap the Gel Pen to reveal dispenser end. Gently twist the other end of the Gel Pen to unlock. Gently push down on button to dispense one pump, which is one dose. Gel should be put on the inner wrist, top of the foot or back of the knee for systemic application. Twist button end of the Gel Pen to lock while not in use.</p>",https://images.ctfassets.net/4a6u5f7bz40f/1oCSzVpMwwd06eHpibUOcY/70dee44b2c21bfd52503ab4aca55369e/MM_Pen_THC_Sativa.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1oCSzVpMwwd06eHpibUOcY/70dee44b2c21bfd52503ab4aca55369e/MM_Pen_THC_Sativa.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1oCSzVpMwwd06eHpibUOcY/70dee44b2c21bfd52503ab4aca55369e/MM_Pen_THC_Sativa.jpg,,"Mary's Medicinals - Sativa Transdermal Gel Pen",
S417PRO1,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Indica,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Headache,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Nerve pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Low",base,"Indica Transdermal Gel Pen",,1,,"Catalog, Search",44,,marys-medicinals-indica-transdermal-gel-pen,"Mary's Medicinals",Indica,Topical,"Mood|Headache|Sleep|Muscle pain|Nerve pain|Pain|Stress",Anytime,THC,,Low,,,,,,,,12,1,,1,1,1,None,,,,"Rapid, microdose THC option. Relaxing, mind and body effects.","<p>Recommended for users looking for potential relief from issues such as panic attacks, migraine onset, or muscle tremors. inconspicuous, extremely fast-acting, and great for on-the-go use.</p>","<p>A rapid, microdose option for THC to be utilized. Relaxing, mind and body effects.
Mary's Gel Pens are a U.S. patented cannabinoid product, providing the fastest onset of any cannabis product beyond inhale-ables. A simple dose per pump application of the cream-like consistency acts within 5-10 minutes and provides a 4-6 hour systemic effect. Subtle floral, citrus or menthol scent.
The Gel Pens are one of the most unique cannabis products on the market, and thus require more than typical consumer guidance on the retail end. Mary’s Gel Pens, being offered in THC, CBD and CBN profiles offer a product for almost every consumer. The Gels are inconspicuous, extremely fast-acting, and great for on-the-go use.</p>
<p>Gel Pens could be recommended to users looking for potential relief from quickly escalating issues such as panic attacks, migraine onset, epilepsy, or tremors. Mary’s Gel Pens should be applied to areas of clean, thin, venous skin like the inner wrist or top of the foot for a full body effect. Some users have also reported positive effects for headaches and migraines when applying Mary’s Transdermal Gel Pens to the forehead/temple or back of the ear areas.</p>","<p>VersaPro, Cannabis Extract, Menthol, Natural Fragrance, Isopropyl Myristate, Natural Terpenes.</p>","<p>Each Gel Pen contains approximately 200 mg of THC with each dose pump containing approximately 4 mg. Begin with one pump, wait 5-15 minutes for uptake and titrate as needed. 4-6 hour duration of effect.
Uncap the Gel Pen to reveal dispenser end. Gently twist the other end of the Gel Pen to unlock. Gently push down on button to dispense one pump, which is one dose. Gel should be put on the inner wrist, top of the foot or back of the knee for systemic application. Twist button end of the Gel Pen to lock while not in use.</p>",https://images.ctfassets.net/4a6u5f7bz40f/2EQZWWz2TtNjT9SFCnM4O9/3ea0e905acddf9c9bd7938d69db86498/MM_Pen_THC_Indica.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2EQZWWz2TtNjT9SFCnM4O9/3ea0e905acddf9c9bd7938d69db86498/MM_Pen_THC_Indica.jpg,https://images.ctfassets.net/4a6u5f7bz40f/2EQZWWz2TtNjT9SFCnM4O9/3ea0e905acddf9c9bd7938d69db86498/MM_Pen_THC_Indica.jpg,,"Mary's Medicinals - Indica Transdermal Gel Pen",
S34CPRO2,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Headache,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Nerve pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime",base,"CBN Transdermal Gel Pen",,1,,"Catalog, Search",55,,marys-medicinals-cbn-transdermal-gel-pen,"Mary's Medicinals",,Topical,"Mood|Headache|Sleep|Muscle pain|Nerve pain|Pain|Stress",Nighttime,CBN,,,,,,,,,,14,1,,1,1,1,None,,,,"Mildly sedative CBN pen for those who need a little help getting to sleep.","<p>Recommended for users looking for potential relief from issues such as panic attacks, migraine onset, or muscle tremors. Inconspicuous, extremely fast-acting, and great for on-the-go use.</p>","<p>CBN is mildly sedative and is great to keep bedside for those who need a little help getting to sleep.<br>
Mary's Gel Pens are a U.S. patented cannabinoid product, providing the fastest onset of any cannabis product beyond inhale-ables. A simple dose per pump application of the cream-like consistency acts within 5-10 minutes and provides a 4-6 hour systemic effect. Subtle floral, citrus or menthol scent.
The Gel Pens are one of the most unique cannabis products on the market, and thus require more than typical consumer guidance on the retail end. Mary’s Gel Pens, being offered in THC, CBD and CBN profiles offer a product for almost every consumer. The Gels are inconspicuous, extremely fast-acting, and great for on-the-go use.</p>
<p>Gel Pens could be recommended to users looking for potential relief from symptoms of quickly escalating issues such as panic attacks, migraine onset, or tremors. Mary’s Gel Pens should be applied to areas of clean, thin, venous skin like the inner wrist or top of the foot for a full body effect. Some users have also reported positive effects for headaches and migraines when applying Mary’s Transdermal Gel Pens to the forehead/temple or back of the ear areas.</p>","<p>VersaPro, Cannabis Extract, Menthol, Natural Fragrance, Isopropyl Myristate, Natural Terpenes.</p>","<p>Each Gel Pen contains approximately 200 mg of CBN with each dose pump containing approximately 4 mg. Begin with one pump, wait 5-15 minutes for uptake and titrate as needed. 4-6 hour duration of effect.<br>
Uncap the Gel Pen to reveal dispenser end. Gently twist the other end of the Gel Pen to unlock. Gently push down on button to dispense one pump, which is one dose. Gel should be put on the inner wrist, top of the foot or back of the knee for systemic application. Twist button end of the Gel Pen to lock while not in use.</p>",https://images.ctfassets.net/4a6u5f7bz40f/1RcLFXpSL7tMLUrb6UZAyx/bf2f9b98d3ca77c581f1e03f983edb38/MM_Pen_CBN.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1RcLFXpSL7tMLUrb6UZAyx/bf2f9b98d3ca77c581f1e03f983edb38/MM_Pen_CBN.jpg,https://images.ctfassets.net/4a6u5f7bz40f/1RcLFXpSL7tMLUrb6UZAyx/bf2f9b98d3ca77c581f1e03f983edb38/MM_Pen_CBN.jpg,,"Mary's Medicinals - CBN Transdermal Gel Pen",
S8B9PRO1,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/THCA,Shop/Explore/Terpenes/Pinene,Shop/Explore/Terpenes/Lymonene,Shop/Explore/Terpenes/Caryophyllene,Shop/Explore/Terpenes/Linalool,Shop/Explore/Helps With/Nerve pain,Shop/Explore/Helps With/Pain,Shop/Explore/Feeling/Anytime",base,"THCa Transdermal Patch",,1,,"Catalog, Search",11,,marys-medicinals-thca-transdermal-patch,"Mary's Medicinals",,Topical,"Nerve pain|Pain",Anytime,THCA,,,,Pinene|Lymonene|Caryophyllene|Linalool,,,,,,13,1,,1,1,1,None,,,,"THCa patch that provides relief from neurological symptoms without the high of THC.","<p>Mary's Patches are typically different than competing varieties. Taking effect in 15-30 minutes with a duration of 8-12 hours, these patches provide an even, slow time-release.</p>","<p>Provides relief from symptoms of neurological issues like nerve damage, neuropathy, sciatica and spasms. An excellent option for those looking to the effects of THC, but uninterested in the high.<br>
Cannabinoids as molecules are too large to permeate beyond the skin, so unless a topically applied cannabis product contains transdermal carriers to break through the stratum corneum (outer layer of skin), topicals are simply skin-deep and local. Transdermal, by definition, is a route of administration wherein active ingredients are delivered across the skin for systemic distribution.</p>
<p>Mary's Patches are typically different than competing varieties. By applying the Transdermal Patches on areas of the body with thin skin and a lot of veins, the cannabis can permeate into the bloodstream for a full body effect similar to smoking or eating edibles. Mary’s patches, which onset in 15-30 minutes and have a duration of between 8 and 12 hours. The effect is an even, slow time-release. Some may feel the patch effects for longer than average, and it’s suggested to leave patches on for approximately 24 hours for the first few uses to gauge effects. We recommend the inside of the wrist, top of the foot or back of the knee for patch placement. Thin skin with a lot of veins is the goal, so that the cannabis oil can transdermally absorb into an advantageous area for systemic. Patches tend to not effect at their full potential if placed on areas not of this nature. For anxiety or a  sore back, it’s best to apply the patch on the inner wrist, etc. It’s important that the area of skin under the patch is cleaned prior to application – either with alcohol or soap and water.</p>
<p>Mary's patches are heat, sweat and water resistant so they will stay in place during active use. Because Mary's patches are made with distillate (other than THCa), the cannabis oil is not visible, slick or likely to cause skin irritation.</p>
<p>Patches can be cut down and micro-dosed without activation so that partials can be saved for later use. When cutting down patches, the dosage will proportionately align, but the 8-12 hour time-frame remains. Our packaging is heat/light resistant, thus, a great place to store unused patches.</p>
<p>An intoxicating effect is possible with Mary's transdermal products. The indica and sativa patches will more than likely cause a “high” feeling. The indica and sativa dominances are created with terpene blends. All of Mary’s patches have a unique and consistent terpene blend that’s been created to best synergize with the featured cannabinoid profile. Our terpenes are naturally derived from non-cannabis botanicals.</p>
<p>Time-release technology – slow and steady, when it hits the bloodstream is a function of skin type and where patch is applied on the body. The patch release is activated when applied to something w/o the formulation.</p>
<p>Being better hydrated allows for systemic transdermal products to be more effective!</p>","<p>Acrylic, glycol, sunflower lecithin, oleic acid, cannabis extract, eucalyptus oil, natural terpenes.</p>","<p>Approximately 20 mg THCa per patch. Mary's patches can be cut down, which will proportionately split the dosage while retaining the 8-12 hour time-release. Approximately 30 minute onset.</p>",https://images.ctfassets.net/4a6u5f7bz40f/6s0LZt2DHsSHgsiSzmFAkd/ec29990896889e9808171a0a80bd66e5/MM_Patch_THCa.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6s0LZt2DHsSHgsiSzmFAkd/ec29990896889e9808171a0a80bd66e5/MM_Patch_THCa.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6s0LZt2DHsSHgsiSzmFAkd/ec29990896889e9808171a0a80bd66e5/MM_Patch_THCa.jpg,,"Mary's Medicinals - THCa Transdermal Patch",
S7C9PRO2,,Topicals,simple,"Shop/Products/Rub/Topicals,Shop/Explore/Cannabinoids/CBN,Shop/Explore/Terpenes/Myrcene,Shop/Explore/Terpenes/Lymonene,Shop/Explore/Terpenes/Caryophyllene,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Pain,Shop/Explore/Feeling/Nighttime",base,"CBN Transdermal Patch",,1,,"Catalog, Search",11,,marys-medicinals-cbn-transdermal-patch,"Mary's Medicinals",,Topical,"Sleep|Muscle pain|Pain",Nighttime,CBN,,,,Myrcene|Lymonene|Caryophyllene,,,,,,13,1,,1,1,1,None,,,,"CBN patch to promote sleep and help reduce spasmodic issues.","<p>Mary's Patches are typically different than competing varieties. Taking effect in 15-30 minutes with a duration of 8-12 hours, these patches provide an even, slow time-release.</p>","<p>CBN can be mildly sedative, has been reported to promote REM sleep, and can help reduce the severity of spasmodic issues like restless leg syndrome, MS, Parkinson’s disease, epilepsy and tremors. CBN tends to amplify the effects of THC. Suggested beginning use is 1/2 of a patch, which may be functional enough for daytime relief.<br>
Mary's patches are heat, sweat and water resistant so they will stay in place during active use. Because Mary's patches are made with distillate (other than THCa), the cannabis oil is not visible, slick or likely to cause skin irritation.</p>
<p>Patches can be cut down and micro-dosed without activation so that partials can be saved for later use. When cutting down patches, the dosage will proportionately align, but the 8-12 hour time-frame remains. Our packaging is heat/light resistant, thus, a great place to store unused patches.</p>
<p>An intoxicating effect is possible with Mary's transdermal products. The indica and sativa patches will more than likely cause a “high” feeling. The indica and sativa dominances are created with terpene blends. All of Mary’s patches have a unique and consistent terpene blend that’s been created to best synergize with the featured cannabinoid profile. Our terpenes are naturally derived from non-cannabis botanicals.</p>
<p>Time-release technology – slow and steady, when it hits the bloodstream is a function of skin type and where patch is applied on the body. The patch release is activated when applied to something w/o the formulation.</p>
<p>Being better hydrated allows for systemic transdermal products to be more effective!</p>","<p>Acrylic, glycol, sunflower lecithin, oleic acid, cannabis extract, eucalyptus oil, natural terpenes.</p>","<p>Approximately 20 mg CBN per patch. Mary's patches can be cut down, which will proportionately split the dosage while retaining the 8-12 hour time-release. Approximately 30 minute onset.</p>",https://images.ctfassets.net/4a6u5f7bz40f/5rtfWx9kOrlXO6RmK8IihY/a1f2359e9f8b1e265e853c8282aeb285/MM_Patch_CBN.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5rtfWx9kOrlXO6RmK8IihY/a1f2359e9f8b1e265e853c8282aeb285/MM_Patch_CBN.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5rtfWx9kOrlXO6RmK8IihY/a1f2359e9f8b1e265e853c8282aeb285/MM_Patch_CBN.jpg,,"Mary's Medicinals - CBN Transdermal Patch",
S2F7PRO1,,Tinctures,simple,"Shop/Products/Ingest/Tincture,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/THCA,Shop/Explore/Strain/Hybrid/Indica-Dominant,Shop/Explore/Helps With/Appetite Stimulation,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime",base,"Vanilla Frosting Tincture",,1,,Catalog,44,,chemistry-vanilla-frosting-tincture,Chemistry,"Indica-Dominant Hybrid",Tincture,"Appetite Stimulation|Mood|Muscle pain|Pain|Stress",Nighttime,THC|THCA,,,,,,,,,,,1,,,,1,None,,,,"A potent indica hybrid to help you unwind and relax.","<p>Creamy and smooth, Vanilla Frosting is a potent strain that will have you relaxed and ready to eat cake! Remember to start low and go slow. A full 1mL dose of this tincture is recommended for experienced consumers only.</p>","<p>Creamy and smooth, Vanilla Frosting is a potent strain that will have you relaxed and ready to eat cake! Baked in the hills of Humboldt, this indica hybrid was grown under the sun, in the soil, and without chemicals. Remember to start low and go slow. A full 1mL dose of this tincture is recommended for experienced consumers only.
GROWN BY: Briceland Forest Farm</p>
<p>__This product is Sun + Earth Certified. This certification means that this cannabis is grown under the sun, in the soil of mother earth, without chemicals, by fairly paid farmers. __</p>","<p>Organic coconut MCT oil, full-spectrum cannabis extract (whole flower) and steam-distilled cannabis terpenes.</p>","<p>Approximately 22.7 mg THC - 2 mg THCA per dose | 682 mg THC - 58.9 mg THCA per bottle
Take 1 mL dose sublingually via dropper. Approximately 30 doses per 30 mL vial.</p>",https://images.ctfassets.net/4a6u5f7bz40f/6LXIPk9UL9U3ngCXNLs8OZ/2a3b5ac5c17255d2172580b2f38e6742/Chemistry-VanillaFrosting-Tincture.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6LXIPk9UL9U3ngCXNLs8OZ/2a3b5ac5c17255d2172580b2f38e6742/Chemistry-VanillaFrosting-Tincture.jpg,https://images.ctfassets.net/4a6u5f7bz40f/6LXIPk9UL9U3ngCXNLs8OZ/2a3b5ac5c17255d2172580b2f38e6742/Chemistry-VanillaFrosting-Tincture.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3QaC8aHf0cOh5fY7033bw4/efed345d033faedfecaa745b4f580f4b/Sun_And_Earth_12x12_Centered-01.jpg,"Chemistry - Vanilla Frosting Tincture",
S321PRO1,,Flower,simple,"Shop/Products/Inhale/Pre-Rolls,Shop/Explore/Cannabinoids/THC,Shop/Explore/Terpenes/Myrcene,Shop/Explore/Terpenes/Caryophyllene,Shop/Explore/Terpenes/Humulene,Shop/Explore/Strain/Hybrid/Sativa-Dominant,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Creativity,Shop/Explore/Feeling/Anytime",base,"Pink Jesus Live Resin Infused Pre-Roll",,1,,Catalog,18,,chemistry-pink-jesus-infused-pre-roll,Chemistry,"Sativa-Dominant Hybrid",Pre-Rolls,Mood|Stress|Creativity,Anytime,THC,"Sonoma County",,,Myrcene|Caryophyllene|Humulene,,,,,,,1,,,,1,None,,,,"A holy trinity of live resin infusion, sun grown flower, and Pink Jesus herself.","<p>The single origin infused Pink Jesus envelops you with a warm hug, while gently welcoming you to a sparkly, cerebral realm. She, like her aura, has notes of lavender and raspberry, leaving you feeling like you’ve just been saved.</p>","<p><strong>A portion of sales go to <a href=""https://www.openhousesf.org/"">OpenHouse SF</a>, supporting LGBTQ+ seniors in our community.</strong><br>
Hear ye, hear ye. Let it be known that She Has Resin. The single origin infused Pink Jesus envelops you with a warm hug, while gently welcoming you to a sparkly, cerebral realm. She, like her aura, has notes of lavender and raspberry, leaving you feeling like you’ve just been saved.</p>
<p>A holy trinity of live resin infusion, sun grown flower, and Pink Jesus herself, welcoming you with open arms.</p>
<p>Live full-spectrum oil made from fresh, never frozen sungrown flower, infused on top of the same flower. Truly making this a strain specific, flavor packed, and potent joint.</p>
<p>GROWN BY: <a href=""https://www.getsava.com/brands/sonoma-hills-farm"">Sonoma Hills Farm</a>
REGION: Sonoma
1 gram pre-roll</p>",,"<p>33.3% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/3Nl2lOR6Fu1MDaTlonWJGR/909ec0afd3cf09c9f26ff331e85f4d27/chemistry-pink-jesus-2.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3Nl2lOR6Fu1MDaTlonWJGR/909ec0afd3cf09c9f26ff331e85f4d27/chemistry-pink-jesus-2.jpg,https://images.ctfassets.net/4a6u5f7bz40f/3Nl2lOR6Fu1MDaTlonWJGR/909ec0afd3cf09c9f26ff331e85f4d27/chemistry-pink-jesus-2.jpg,,"Chemistry - Pink Jesus Live Resin Infused Pre-Roll",
F31AE4G45SOFXO,,Concentrates,simple,"Shop/Products/Inhale/Vaping,Shop/Explore/Cannabinoids/THC,Shop/Explore/Cannabinoids/CBD,Shop/Explore/Strain/Indica,Shop/Explore/Helps With/Sleep,Shop/Explore/Feeling/Nighttime,Shop/Explore/High/Medium",base,"Indica Highlighter",,1,,Catalog,28,,bloom-farms-indica-highlighter,"Bloom Farms",Indica,Vaping,Sleep,Nighttime,THC|CBD,,Medium,,,,,,,,,1,,,,1,None,,,,"Provide relaxation and pain relief. Often utilized as sleep aids.","<p>A calm and relaxing indica-dominant blend. Perfect for evening hours and relaxation.</p>","<p>A calm and relaxing indica-dominant blend. Perfect for evening hours, indicas provide relaxation and pain relief and are often utilized as sleep aids.</p>","<p>Cannabis concentrate</p>","<p>86% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/79afAq6BRu2P2Vwdw8fyc5/edeb9c1fa66a2ccb8392064914afa0c5/bloom-farms-indica-cart.jpg,https://images.ctfassets.net/4a6u5f7bz40f/79afAq6BRu2P2Vwdw8fyc5/edeb9c1fa66a2ccb8392064914afa0c5/bloom-farms-indica-cart.jpg,https://images.ctfassets.net/4a6u5f7bz40f/79afAq6BRu2P2Vwdw8fyc5/edeb9c1fa66a2ccb8392064914afa0c5/bloom-farms-indica-cart.jpg,,"Bloom Farms - Indica Highlighter","Url key: 'bloom-farms-indica-highlighter.html' was already generated for an item with the SKU: 'bloom-farms-indica-highlighter'. You need to specify the unique URL key manually"
S618PRO1,,Concentrates,simple,"Shop/Products/Inhale/Vaping,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Hybrid/Indica-Dominant,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Sleep,Shop/Explore/Helps With/Muscle pain,Shop/Explore/Helps With/Pain,Shop/Explore/Helps With/Stress,Shop/Explore/Feeling/Nighttime",base,"GMO Cookies 1 Gram Live Resin Cartridge",,1,,Catalog,50,,bloom-farms-gmo-cookies-1-gram-live-resin-cartridge,"Bloom Farms","Indica-Dominant Hybrid",Vaping,"Mood|Sleep|Muscle pain|Pain|Stress",Nighttime,THC,,,,,,,,,,,1,,,,1,None,,,,"An indica-dominant hybrid that delivers strong mental and physical ease.","<p>GMO Cookies provides lasting sedative effects for great relaxation and deep, restful sleep. A pungent bouquet and potent, sustained effects are the hallmarks of this heavy indica derived from Chemdawg and GSC.</p>","<p>A pungent bouquet and potent, sustained effects are the hallmarks of this heavy indica derived from Chemdawg and GSC. The intensely savory flavor is tempered by sweet notes of candy and bubblegum. GMO Cookies delivers strong mental and physical ease, which melts into lasting sedative effects for great relaxation and deep, restful sleep.
1 gram (.035 oz)</p>","<p>100% cannabis oil</p>","<p>83% THC</p>",https://images.ctfassets.net/4a6u5f7bz40f/tWw6uUPpuTwfjOSjIxKQb/7c22ff29947768be509de808e23d28ee/BF-LR-1G-GMOCookies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/tWw6uUPpuTwfjOSjIxKQb/7c22ff29947768be509de808e23d28ee/BF-LR-1G-GMOCookies.jpg,https://images.ctfassets.net/4a6u5f7bz40f/tWw6uUPpuTwfjOSjIxKQb/7c22ff29947768be509de808e23d28ee/BF-LR-1G-GMOCookies.jpg,,"Bloom Farms - GMO Cookies 1 Gram Live Resin Cartridge",
S0A8PRO1,,Edibles,simple,"Shop/Products/Ingest/Edibles,Shop/Explore/Cannabinoids/THC,Shop/Explore/Strain/Hybrid/Sativa-Dominant,Shop/Explore/Helps With/Mood,Shop/Explore/Helps With/Energy,Shop/Explore/Helps With/Stress,Shop/Explore/Helps With/Creativity,Shop/Explore/Helps With/Energizing,Shop/Explore/Helps With/Socializing,Shop/Explore/Feeling/Anytime,Shop/Explore/High/Medium",base,"Pineapple Jalapeno Hi Boy",,1,,Catalog,9,,cann-pineapple-jalapeno-hi-boy,Cann,"Sativa-Dominant Hybrid",Edibles,Mood|Energy|Stress|Creativity|Energizing|Socializing,Anytime,THC,,Medium,,,,,,,,,1,,,,1,None,,,,"Limited Edition flavor that's great for socializing and relaxing.","<p>With 5 mg of THC and a taste that’s tropical and a touch spicy, the Pineapple Jalapeño Hi Boy will mentally transport you to your beach. Perfect when you want a quick, uplifted buzz with a delicious taste.</p>","<p>With 5 mg of THC and a taste that’s tropical and a touch spicy, the Pineapple Jalapeño Hi Boy will mentally transport you to your beach. The Hi Boy is the perfect thing when you want a quick, uplifted buzz with a delicious taste, and no hangover the next morning. This Limited Edition flavor doesn’t disappoint, so stock up before they’re gone.</p>","<p>Seltzer water, agave nectar, cannabis extract, pineapple juice, jalepeno juice.</p>","<p>Single Hi Boy | 5 mg THC per can</p>",https://images.ctfassets.net/4a6u5f7bz40f/5LtEirpwDuzAj6eQcpxcmD/a9421305d93507af80c59e57781d0e67/Cann_Hi_Boy.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5LtEirpwDuzAj6eQcpxcmD/a9421305d93507af80c59e57781d0e67/Cann_Hi_Boy.jpg,https://images.ctfassets.net/4a6u5f7bz40f/5LtEirpwDuzAj6eQcpxcmD/a9421305d93507af80c59e57781d0e67/Cann_Hi_Boy.jpg,,"Cann - Pineapple Jalapeno Hi Boy",
